gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	98.94	17600	185	1	1	17600	2192605	2175007	0.0	3.090e+04
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	98.43	9468	147	2	17602	27069	2172261	2162796	0.0	1.640e+04
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	65.53	966	309	15	18893	19846	456846	457799	1e-48	 196
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	66.85	534	139	16	10199	10713	2486550	2486036	4e-28	 127
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	66.88	462	139	7	10257	10711	2474470	2474016	1e-27	 125
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.14	70	2	0	1	70	295148	295217	2e-25	 118
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	69.85	262	69	4	11161	11417	902973	903229	4e-22	 107
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	70.66	242	67	4	9316	9555	2607782	2607543	2e-20	 102
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	68.18	286	89	2	9250	9534	2487586	2487302	2e-19	98.7
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	80.36	112	20	2	1	111	1374362	1374252	7e-19	96.9
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	76.58	111	26	0	10397	10507	2602024	2601914	5e-15	84.2
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.78	45	1	0	27025	27069	211407	211451	7e-13	77.0
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.78	45	1	0	27025	27069	2004764	2004720	7e-13	77.0
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	94.12	51	1	1	27019	27069	2265871	2265919	7e-13	77.0
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.73	44	1	0	27026	27069	1116582	1116625	2e-12	75.2
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.73	44	1	0	27026	27069	1750771	1750728	2e-12	75.2
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	83.12	77	9	2	26993	27069	2611126	2611054	2e-12	75.2
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.73	44	1	0	27026	27069	3209742	3209785	2e-12	75.2
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	95.65	46	2	0	27024	27069	3650159	3650204	2e-12	75.2
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	95.65	46	2	0	27024	27069	3782496	3782541	2e-12	75.2
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	95.56	45	2	0	27025	27069	539372	539416	8e-12	73.4
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	95.56	45	2	0	27025	27069	1170370	1170414	8e-12	73.4
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.67	43	1	0	27027	27069	1548990	1548948	8e-12	73.4
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	100.00	40	0	0	27030	27069	1641719	1641680	8e-12	73.4
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	100.00	40	0	0	27030	27069	2317038	2316999	8e-12	73.4
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.67	43	1	0	27027	27069	2496140	2496182	8e-12	73.4
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	100.00	40	0	0	27030	27069	2636562	2636601	8e-12	73.4
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.67	43	1	0	27027	27069	2664471	2664429	8e-12	73.4
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	95.56	45	2	0	27025	27069	2759030	2758986	8e-12	73.4
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	100.00	40	0	0	27030	27069	3552635	3552596	8e-12	73.4
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	95.45	44	2	0	27026	27069	514386	514429	3e-11	71.6
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	95.65	46	1	1	27024	27069	1513673	1513629	3e-11	71.6
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	66.96	227	75	0	11191	11417	2148605	2148379	3e-11	71.6
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	92.16	51	3	1	27019	27069	3761164	3761115	3e-11	71.6
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	83.10	71	8	2	1	71	1449295	1449229	1e-10	69.8
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	95.35	43	2	0	27027	27069	1758035	1758077	1e-10	69.8
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	95.35	43	2	0	27027	27069	2081189	2081231	1e-10	69.8
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	95.35	43	2	0	27027	27069	3118552	3118510	1e-10	69.8
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.50	40	1	0	27030	27069	31958	31997	4e-10	68.0
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.50	40	1	0	27030	27069	498731	498692	4e-10	68.0
gi|566035342|gb|AYTK01000001.1|	scf7180000000002|quiver	97.50	40	1	0	27030	27069	751398	751437	4e-10	68.0
