gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	99.03	54288	486	15	13121	67384	2278901	2333170	0.0	9.549e+04
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	98.92	12897	129	3	77	12964	2266012	2278907	0.0	2.263e+04
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	78.54	1235	254	8	10920	12149	3385023	3383795	0.0	1007
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	98.85	174	2	0	51085	51258	2610922	2611095	2e-81	 306
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	97.70	174	4	0	51085	51258	1116757	1116584	1e-78	 297
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	97.70	174	4	0	51085	51258	2162664	2162837	1e-78	 297
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.96	199	9	1	51077	51270	2636746	2636548	1e-78	 297
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	96.61	177	6	0	51085	51261	514561	514385	1e-77	 293
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	97.70	174	3	1	51086	51258	2004588	2004761	1e-77	 293
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.00	200	16	0	51068	51267	596535	596336	1e-76	 289
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	98.22	169	2	1	12962	13130	348638	348471	5e-76	 288
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.59	185	7	1	51085	51266	498557	498741	5e-76	 288
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	96.55	174	6	0	51085	51258	2248438	2248265	5e-76	 288
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.51	178	8	0	51085	51262	1520144	1520321	2e-75	 286
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.03	181	9	0	51082	51262	3552461	3552641	2e-75	 286
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.03	181	7	1	51085	51265	3782673	3782495	6e-75	 284
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	96.00	175	6	1	51085	51258	3650337	3650163	8e-74	 280
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.92	177	9	0	51085	51261	2114551	2114727	3e-73	 279
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.40	174	8	0	51085	51258	3840504	3840331	3e-73	 279
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	96.43	168	6	0	12963	13130	3650339	3650172	9e-73	 277
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.35	177	10	0	51085	51261	2691	2867	3e-72	 275
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.97	185	13	0	51080	51264	751574	751390	3e-72	 275
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.35	177	10	0	51085	51261	3872671	3872847	3e-72	 275
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.43	175	6	2	51085	51258	348635	348462	1e-71	 273
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	96.43	168	5	1	12963	13130	2610920	2611086	1e-71	 273
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.83	174	9	0	51085	51258	2664297	2664470	1e-71	 273
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.83	174	9	0	51085	51258	2758854	2759027	1e-71	 273
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.33	180	12	0	51085	51264	1641548	1641727	4e-71	 271
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.27	169	8	0	12962	13130	2004584	2004752	1e-70	 269
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.75	176	11	0	51086	51261	361904	362079	5e-70	 268
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.83	174	5	2	12960	13130	498552	498724	5e-70	 268
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.74	171	9	0	12960	13130	1170552	1170382	5e-70	 268
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.82	181	13	0	51082	51262	2777211	2777391	5e-70	 268
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.81	167	6	1	12964	13130	2690	2855	2e-69	 266
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.27	169	7	1	12962	13130	1116760	1116593	2e-69	 266
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.27	169	7	1	12962	13130	1520141	1520308	2e-69	 266
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.21	167	8	0	12964	13130	1548814	1548980	2e-69	 266
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.71	170	9	0	12961	13130	1623586	1623755	2e-69	 266
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.25	174	9	1	12957	13130	2162656	2162828	2e-69	 266
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.25	174	9	1	51084	51256	2309427	2309600	2e-69	 266
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.79	177	10	1	51083	51258	2719141	2718965	2e-69	 266
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.25	174	9	1	51085	51257	3627056	3626883	2e-69	 266
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.81	167	6	1	12964	13130	3760981	3761146	2e-69	 266
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.81	167	6	1	12964	13130	3872670	3872835	2e-69	 266
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.27	181	14	0	51082	51262	3513991	3513811	6e-69	 264
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.82	178	9	2	51082	51258	3760979	3761155	6e-69	 264
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.71	175	10	1	51085	51258	1170547	1170373	2e-68	 262
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.64	173	11	0	51086	51258	2496313	2496141	2e-68	 262
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.64	168	9	0	12963	13130	3118375	3118542	2e-68	 262
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.52	209	22	2	43614	43821	3782704	3782497	2e-68	 262
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	65.95	1169	337	24	3112	4254	357843	358976	7e-68	 260
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.18	166	7	1	12965	13130	2316867	2317031	7e-68	 260
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.18	176	11	1	43644	43819	2610922	2611096	7e-68	 260
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.67	169	8	1	12962	13130	2758851	2759018	7e-68	 260
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.18	166	7	1	12965	13130	3552464	3552628	7e-68	 260
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.70	178	12	1	43644	43821	2248438	2248262	3e-67	 259
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.61	176	13	0	51085	51260	3527238	3527413	3e-67	 259
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.22	204	11	5	12932	13130	2636766	2636569	9e-67	 257
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.53	170	11	0	12961	13130	3627060	3626891	9e-67	 257
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.06	173	11	1	12956	13128	201280	201109	3e-66	 255
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.10	174	8	2	51086	51258	539545	539375	3e-66	 255
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.13	178	13	1	51082	51258	1548812	1548989	3e-66	 255
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.13	178	13	1	43644	43821	2162664	2162840	3e-66	 255
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.06	173	11	1	12958	13130	3782680	3782509	3e-66	 255
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.61	176	9	2	43644	43816	498557	498731	1e-65	 253
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.01	167	9	1	12964	13130	596519	596354	1e-65	 253
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.21	182	15	1	43639	43820	1116762	1116582	1e-65	 253
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.57	175	12	1	51085	51258	1623590	1623764	1e-65	 253
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.02	172	10	1	51085	51256	2016287	2016456	1e-65	 253
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.57	175	12	1	51085	51258	3118377	3118551	1e-65	 253
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.76	182	13	2	51082	51262	3209920	3209740	1e-65	 253
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.21	182	15	1	43641	43822	3840507	3840327	1e-65	 253
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.53	177	15	0	51085	51261	789863	789687	4e-65	 251
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.53	174	12	1	43643	43816	2316866	2317038	4e-65	 251
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.02	172	9	2	12959	13130	361899	362067	1e-64	 250
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.45	168	10	1	12963	13130	514563	514397	1e-64	 250
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.49	173	12	1	43644	43816	751569	751398	1e-64	 250
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.09	177	12	2	51084	51260	810024	809850	1e-64	 250
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.01	178	16	0	51085	51262	1750596	1750773	1e-64	 250
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.67	180	13	2	43645	43823	2004588	2004766	1e-64	 250
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.37	166	11	0	12965	13130	2719139	2718974	1e-64	 250
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.94	170	11	1	12961	13130	3840508	3840340	1e-64	 250
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.41	167	10	1	51085	51250	201272	201106	5e-64	 248
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.53	177	14	1	51085	51261	546237	546062	5e-64	 248
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.53	177	14	1	43644	43820	2114551	2114726	5e-64	 248
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.90	169	11	1	12962	13130	2664294	2664461	5e-64	 248
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	86.79	212	25	3	43610	43820	514595	514386	2e-63	 246
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.86	168	11	1	12963	13130	2114549	2114715	2e-63	 246
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.11	180	14	2	43643	43821	2719140	2718962	2e-63	 246
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.16	183	17	1	43640	43822	2758850	2759031	2e-63	 246
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.91	173	13	1	43644	43816	2777214	2777385	2e-63	 246
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.11	182	17	1	43639	43820	1520139	1520319	6e-63	 244
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.33	165	10	1	12966	13130	2496313	2496150	6e-63	 244
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.25	163	11	0	51085	51247	2703046	2703208	6e-63	 244
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.81	167	11	1	12964	13130	3513989	3513824	6e-63	 244
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.06	179	14	2	43644	43821	3650337	3650160	6e-63	 244
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.89	188	16	3	43636	43822	348643	348458	2e-62	 242
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.36	188	17	2	43635	43820	361892	362078	2e-62	 242
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.77	166	11	1	12965	13130	2248438	2248274	2e-62	 242
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.81	171	13	1	12960	13130	3604884	3605053	2e-62	 242
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.80	174	16	0	51085	51258	3646688	3646515	2e-62	 242
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.64	171	7	1	12960	13130	211580	211419	7e-62	 241
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.34	176	17	0	51085	51260	3604889	3605064	7e-62	 241
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.38	174	13	2	12957	13130	546245	546074	2e-61	 239
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.77	187	15	2	43641	43822	2636741	2636556	2e-61	 239
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.70	172	16	0	51085	51256	2701284	2701455	2e-61	 239
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.22	167	12	1	12964	13130	3209918	3209753	2e-61	 239
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.94	179	17	1	43638	43816	3552458	3552635	2e-61	 239
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.75	173	15	1	43644	43816	596518	596347	8e-61	 237
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.89	178	17	1	51085	51261	3387510	3387333	8e-61	 237
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.62	167	13	1	12964	13130	751570	751405	3e-60	 235
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.55	161	11	1	12960	13120	222178	222019	1e-59	 233
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	65.19	1221	388	19	62054	63254	557789	558992	1e-59	 233
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	86.76	204	22	4	43617	43819	2496339	2496140	1e-59	 233
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	84.83	211	31	1	43613	43823	2664266	2664475	1e-59	 233
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.12	169	14	1	12962	13130	3527235	3527402	1e-59	 233
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.44	180	16	2	43644	43822	3760982	3761159	1e-59	 233
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.17	173	16	1	43644	43816	2691	2862	3e-59	 232
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.96	166	15	0	51085	51250	135466	135301	3e-59	 232
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.20	176	19	0	51083	51258	2096919	2097094	3e-59	 232
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.18	170	13	2	12962	13130	2309425	2309593	3e-59	 232
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.17	173	16	1	43644	43816	3872671	3872842	3e-59	 232
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.20	176	17	1	51085	51258	484084	483909	1e-58	 230
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.53	169	15	1	12962	13130	1750593	1750760	1e-58	 230
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.53	169	15	1	12962	13130	2701281	2701448	1e-58	 230
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.45	159	11	1	43649	43807	2703051	2703208	1e-58	 230
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	92.02	163	11	2	12965	13127	810023	809863	4e-58	 228
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.52	183	19	2	43641	43822	1170550	1170369	4e-58	 228
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.60	173	17	1	51084	51256	1939216	1939387	4e-58	 228
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.48	168	15	1	12964	13131	2703045	2703211	4e-58	 228
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	85.17	209	27	3	43614	43822	3527211	3527415	4e-58	 228
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.06	171	14	2	12962	13130	484087	483918	1e-57	 226
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.42	167	15	1	12964	13130	789864	789699	1e-57	 226
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.42	167	15	1	12964	13130	1641547	1641712	1e-57	 226
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.70	177	19	1	43644	43820	3513988	3513813	1e-57	 226
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.27	177	17	2	43641	43816	3627059	3626884	1e-57	 226
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	95.74	141	5	1	12959	13099	1335101	1335240	5e-57	 224
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.20	176	17	2	43641	43815	1623587	1623761	5e-57	 224
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	90.96	166	13	2	12965	13130	1939217	1939380	5e-57	 224
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	87.50	184	22	1	43641	43824	2701281	2701463	5e-57	 224
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	84.76	210	28	3	43614	43822	3646717	3646511	5e-57	 224
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.70	177	18	2	43644	43819	3118377	3118552	2e-56	 223
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.00	175	11	2	51085	51258	211575	211410	6e-56	 221
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	85.64	188	14	2	51086	51273	268858	268684	6e-56	 221
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.88	168	14	2	12963	13130	2016285	2016449	6e-56	 221
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.82	167	16	1	12964	13130	2777213	2777378	6e-56	 221
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.94	169	15	2	12963	13130	3387512	3387345	6e-56	 221
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	85.07	201	22	4	43617	43812	484112	483915	8e-55	 217
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.14	177	19	2	43644	43820	546237	546063	8e-55	 217
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	85.13	195	28	1	51076	51270	1098575	1098382	8e-55	 217
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.14	177	19	2	43644	43819	1548815	1548990	8e-55	 217
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	86.81	182	23	1	43641	43822	3604886	3605066	8e-55	 217
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.76	169	18	1	12960	13128	135471	135304	3e-54	 215
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	91.67	156	11	2	51085	51239	222173	222019	3e-54	 215
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.09	165	15	1	12966	13130	539545	539384	3e-54	 215
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	83.89	211	27	4	43614	43820	1750564	1750771	3e-54	 215
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.16	166	17	1	12965	13130	2096921	2097085	3e-54	 215
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.20	178	18	3	43644	43820	3209917	3209742	3e-54	 215
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	87.86	173	20	1	43644	43816	1641548	1641719	9e-54	 214
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	87.43	175	20	1	43642	43816	1939215	1939387	9e-54	 214
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	87.43	175	21	1	51085	51258	2395329	2395503	9e-54	 214
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.24	170	19	1	12961	13130	3646692	3646524	9e-54	 214
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.48	165	19	0	19026	19190	168975	169139	3e-53	 212
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	89.16	166	16	2	12965	13130	1098566	1098403	3e-53	 212
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	93.53	139	9	0	51086	51224	794192	794054	1e-52	 210
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.78	134	7	0	51085	51218	1335107	1335240	1e-52	 210
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	87.01	177	20	2	43644	43820	2016287	2016460	1e-52	 210
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	87.08	178	18	3	43645	43821	539545	539372	4e-52	 208
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	86.41	184	22	3	43639	43822	810028	809848	4e-52	 208
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	88.10	168	18	2	43644	43810	201272	201106	1e-51	 206
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	87.28	173	20	2	51085	51256	1513496	1513667	1e-51	 206
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	86.52	178	22	2	43644	43820	3387510	3387334	1e-51	 206
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	86.71	173	22	1	43644	43816	789863	789692	5e-51	 205
gi|751129212|gb|JXCN01000001.1|	scf7180000000002|quiver	94.07	135	7	1	12964	13098	955953	955820	5e-51	 205
