LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	97.88	35756	684	17	2401	38142	8648	44344	0.0	6.106e+04
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	97.81	27551	581	10	102975	130515	110530	138069	0.0	4.694e+04
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	97.84	18502	389	8	45997	64492	51519	70015	0.0	3.154e+04
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	96.52	17806	598	10	78617	96407	84070	101868	0.0	2.929e+04
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	97.07	13462	380	11	64552	78006	70006	83459	0.0	2.246e+04
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	97.80	7010	151	3	38936	45945	44518	51524	0.0	1.194e+04
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	95.45	5147	228	4	96488	101628	103511	108657	0.0	8215
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	95.21	1356	54	6	101754	103099	108737	110091	0.0	2136
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	91.30	69	1	2	209098	209165	138161	138225	4e-17	93.3
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	88.64	44	4	1	19160	19202	25394	25351	3e-05	53.6
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	76.56	64	15	0	14079	14142	20352	20289	0.001	48.2
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	80.00	60	6	3	38796	38854	44367	44421	0.005	46.4
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	93.10	29	2	0	155413	155441	94028	94056	0.016	44.6
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	80.43	46	9	0	69555	69600	76753	76798	0.057	42.8
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	90.32	31	3	0	93233	93263	98724	98694	0.057	42.8
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	82.93	41	7	0	147321	147361	120907	120867	0.057	42.8
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	82.50	40	7	0	45011	45050	50631	50592	0.20	41.0
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	83.78	37	6	0	71308	71344	75018	75054	0.20	41.0
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	78.00	50	11	0	134696	134745	110967	111016	0.20	41.0
LAKS01000001.1	gnl|UMMI|SDSE_contig000028:572335:710560	76.47	51	12	0	107101	107151	114697	114647	0.69	39.2
