gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	98.98	94095	944	13	96210	190296	191622	97540	0.0	1.653e+05
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	98.76	65461	761	20	136	65555	287622	222174	0.0	1.143e+05
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	99.11	28601	245	5	191155	219752	93642	65048	0.0	5.042e+04
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	98.95	24087	238	6	71950	96033	215675	191600	0.0	4.229e+04
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	98.76	9533	114	4	219931	229460	65075	55544	0.0	1.665e+04
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	98.43	6389	94	3	65524	71906	222052	215664	0.0	1.106e+04
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	65.84	1619	532	13	83074	84680	880288	878679	3e-105	 387
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	66.89	1054	327	9	114931	115979	174446	173410	2e-81	 307
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	97.77	179	4	0	219753	219931	2664296	2664474	7e-81	 306
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	97.74	177	4	0	76049	76225	1548814	1548990	8e-80	 302
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	97.21	179	5	0	219753	219931	2758853	2759031	3e-79	 300
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	95.21	188	9	0	76044	76231	1170553	1170366	1e-78	 298
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	95.60	182	8	0	76047	76228	2004584	2004765	4e-77	 293
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	96.07	178	7	0	76048	76225	3118375	3118552	5e-76	 289
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	96.11	180	6	1	76049	76228	3760981	3761159	5e-76	 289
gi|837642214|gb|LDPI01000001.1|	scf7180000000002|quiver	95.53	179	8	0	219753	219931	2701283	2701461	2e-75	 288
